""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"exposure_material_1"	"exposure_material_2"	"target_pathogen_1"	"target_pathogen_2"	"signature_file"	"complete_signature_file"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"MCL1"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"MCL1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"MX1"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"MX1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"MXD1"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"MXD1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"NFIL3"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"NFIL3"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"OR2V2"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"OR2V2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"NAMPT"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"PBEF1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PFKFB3"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"PFKFB3"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PTPRJ"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"PTPRJ"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RSAD2"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"RSAD2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SERPING1"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"SERPING1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SLC12A7"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"SLC12A7"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SLC35A2"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"SLC35A2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SOCS3"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"SOCS3"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SOD2"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"SOD2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"STAT1"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"STAT1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"TBXT"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"T"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"UBE2L6"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"UBE2L6"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"VNN2"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"VNN2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"WARS"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"WARS"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"ZNFX1"	"gene expression"	"up"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"1"	"112"	"ZNFX1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_112.txt"	"hipciof_gene_complete_17651872_112.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"ADSL"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"ADSL"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"ATP5PO"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"ATP5O"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"CCL5"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"CCL5"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"CD3D"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"CD3D"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"COL21A1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"COL21A1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"CRIP1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"CRIP1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"CSTB"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"CSTB"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"DGUOK"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"DGUOK"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"LIMCH1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"LIMCH1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"DRG1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"DRG1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"EIF3F"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"EIF3F"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"ENG"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"ENG"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"FNTA"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"FNTA"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"GLIPR1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"GLIPR1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"GRIA1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"GRIA1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"HMGCL"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"HMGCL"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"MRPL58"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"ICT1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"IGKC"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"IGKC"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"IL15RA"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"IL15RA"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PATJ"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"INADL"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"KLRB1"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"KLRB1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"MRPL3"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"MRPL3"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PEX7"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"PEX7"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PLA2G1B"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"PLA2G1B"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"POLR2H"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"POLR2H"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RNASE6"	"gene expression"	"down"	"none"	"2 to 4"	"Days"	""	"APSV Wetvax"	""	"(2-4)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"2"	"113"	"RNASE6"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_113.txt"	"hipciof_gene_complete_17651872_113.txt"
