""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"IRF1"	"gene expression"	"up"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"5"	"403"	"IRF1"	"hipciof_gene_30247603_403.txt"	"hipciof_gene_complete_30247603_403.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"ICAM1"	"gene expression"	"up"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"5"	"403"	"ICAM1"	"hipciof_gene_30247603_403.txt"	"hipciof_gene_complete_30247603_403.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"RGS16"	"gene expression"	"up"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"5"	"403"	"RGS16"	"hipciof_gene_30247603_403.txt"	"hipciof_gene_complete_30247603_403.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"MMP12"	"gene expression"	"up"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"5"	"403"	"MMP12"	"hipciof_gene_30247603_403.txt"	"hipciof_gene_complete_30247603_403.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"CH25H"	"gene expression"	"up"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"5"	"403"	"CH25H"	"hipciof_gene_30247603_403.txt"	"hipciof_gene_complete_30247603_403.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"CCL3"	"gene expression"	"up"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"5"	"403"	"CCL3"	"hipciof_gene_30247603_403.txt"	"hipciof_gene_complete_30247603_403.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"CCL8"	"gene expression"	"up"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"5"	"403"	"CCL8"	"hipciof_gene_30247603_403.txt"	"hipciof_gene_complete_30247603_403.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"CCL2"	"gene expression"	"up"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"5"	"403"	"CCL2"	"hipciof_gene_30247603_403.txt"	"hipciof_gene_complete_30247603_403.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"IL1RL1"	"gene expression"	"up"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"5"	"403"	"IL1RL1"	"hipciof_gene_30247603_403.txt"	"hipciof_gene_complete_30247603_403.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"ADAMTS8"	"gene expression"	"up"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"5"	"403"	"ADAMTS8"	"hipciof_gene_30247603_403.txt"	"hipciof_gene_complete_30247603_403.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"ALDH4A1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"ALDH4A1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"LINC00113"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"LINC00113"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"CARS2"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"CARS2"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"BABAM1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"BABAM1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"PEX6"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"PEX6"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"ARHGEF9"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"ARHGEF9"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"FIGN"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"FIGN"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"TTC28-AS1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"TTC28-AS1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"EDN3"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"EDN3"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"ULK2"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"ULK2"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"GGCX"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"GGCX"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"PIGG"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"PIGG"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"CCS"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"CCS"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"CEP41"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"CEP41"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"RFXANK"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"RFXANK"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"DHX16"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"DHX16"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"C5orf63"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"C5orf63"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"PLEKHJ1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"PLEKHJ1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"AKAP1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"AKAP1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"NDUFV1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"NDUFV1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"SLC52A1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"SLC52A1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"DCBLD1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"DCBLD1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"CAPN3"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"CAPN3"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"ZBTB16"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"ZBTB16"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"ELP4"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"ELP4"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"CDK5RAP3"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"CDK5RAP3"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"KANK1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"KANK1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"IRX5"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"IRX5"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"SRY"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"SRY"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"THADA"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"THADA"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"HSPB3"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"HSPB3"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"ERICH1"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"ERICH1"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"PRMT7"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"PRMT7"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"ATG16L2"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"ATG16L2"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
""	"20190912-hipciof_gene_30247603"	"2019.09.12"	"hipciof_gene_53"	"skin of body"	"FAHD2A"	"gene expression"	"down"	"none"	"6"	"hours"	"Human alphaherpesvirus 3"	""	"Zostavax"	"VO_0000124"	"Varicella zoster virus (VZV) antigen challenge"	"6hr-0hr"	"time of vaccination (first dose)"	"adults (70-93)"	"30247603"	"2018"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6151076/"	"6"	"404"	"FAHD2A"	"hipciof_gene_30247603_404.txt"	"hipciof_gene_complete_30247603_404.txt"
