""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PIGB"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"PIGB"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CD8A"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CD8A"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CDKN1B"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CDKN1B"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MTR"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"MTR"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"LRRC37B"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"LRRC37B"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MORC3"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"MORC3"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"IKZF5"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"IKZF5"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SDHD"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"SDHD"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"DEGS1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"DEGS1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CIPC"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"KIAA1737"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ATP1B3"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ATP1B3"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CLPX"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CLPX"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RBMS1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"RBMS1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"GSPT2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"GSPT2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SMARCA5"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"SMARCA5"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"NFAT5"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"NFAT5"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RUNDC1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"RUNDC1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RIN2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"RIN2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"LAMP2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"LAMP2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MAP7"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"MAP7"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TCP1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"TCP1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PPM1A"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"PPM1A"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TSEN15"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"C1orf19"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SWAP70"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"SWAP70"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TRNAU1AP"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"TRNAU1AP"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CDC14A"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CDC14A"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MAN2B2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"MAN2B2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"LMBRD1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"LMBRD1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TSC22D3"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"TSC22D3"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ETFRF1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ETFRF1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"OSBPL9"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"OSBPL9"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TRIM23"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"TRIM23"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"KPNB1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"KPNB1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"AHCTF1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"AHCTF1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"NNT"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"NNT"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"KHDRBS1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"KHDRBS1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ALDH1A1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ALDH1A1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ABHD5"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ABHD5"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ANAPC16"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"C10orf104"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SERPINE2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"SERPINE2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PRPS2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"PRPS2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"JAK1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"JAK1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ARID2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ARID2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ST6GAL1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ST6GAL1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PGRMC2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"PGRMC2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"FAM120A"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"FAM120A"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"LIPT1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"LIPT1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"IDE"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"IDE"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"LIPA"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"LIPA"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ANXA7"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ANXA7"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
