""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"exposure_material_1"	"exposure_material_2"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"target_pathogen_4"	"target_pathogen_5"	"target_pathogen_6"	"target_pathogen_7"	"signature_file"	"signature_file_complete"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"TRIM69"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"TRIM69"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"C2orf74"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"C2orf74"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"PSMB2"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"PSMB2"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"ATP6V0E1"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"ATP6V0E1"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"CLTC"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"CLTC"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"AP2B1"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"AP2B1"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"CSRP1"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"CSRP1"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"CAP1"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"CAP1"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"CTSA"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"CTSA"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"UBE2L3"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"UBE2L3"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"KDELR2"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"KDELR2"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"DYNLL1"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"DYNLL1"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"FKBP1A"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"FKBP1A"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"ACTR1A"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"ACTR1A"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"CAPN1"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"CAPN1"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"DPYSL2"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"DPYSL2"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"ECH1"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"ECH1"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"TPI1"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"TPI1"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"PPP1CA"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"PPP1CA"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"AHCYL1"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"AHCYL1"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
""	"hipc_gene_21743478_10"	"2011.07"	"hipc_gene_21743478_10"	"peripheral blood mononuclear cell"	"RHOC"	"gene expression"	"up"	"none"	"3"	"Days"	"time of vaccination (first dose)"	"3d-0d"	"2008, 2007, 2009"	"Fluarix; Fluvirin"	""	"adults (18-50)"	"21743478"	"2011"	"Suppl Table 1A, Tab DEGs_TIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"adults"	"18"	"50"	"years"	"10"	"240"	"RHOC"	"626"	"VO_0000045"	"VO_0000046"	"influenza A virus (A/Brisbane/59/2007(H1N1))"	"influenza A virus (A/Brisbane/10/2007(H3N2))"	"influenza B virus (B/Florida/4/2006)"	"influenza A virus (A/Solomon Islands/3/2006(H1N1))"	"influenza A virus (A/Wisconsin/67/2005(H3N2))"	"influenza B virus (B/Malaysia/2506/2004)"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_sig_21743478_10.txt"	"hipc_gene_sig_complete_21743478_10.txt"
