""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"PRKCD"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"PRKCD"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"CD86"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"CD86"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"PLXDC2"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"PLXDC2"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"CD1D"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"CD1D"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"METTL7A"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"METTL7A"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"HLA-DMB"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"HLA-DMB"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"FAR2"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"FAR2"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"ASPH"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"ASPH"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"HMOX1"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"HMOX1"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"AGPAT1"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"AGPAT1"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"RTN1"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"RTN1"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"NFKBID"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"NFKBID"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"FUT7"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"FUT7"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"SAMSN1"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"SAMSN1"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"HS3ST3B1"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"HS3ST3B1"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"GCH1"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"GCH1"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"IFNG"	"gene expression"	"positively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"13"	"27"	"IFNG"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_27.txt"	"hipc_gene_cor_complete_24336226_27.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"CD9"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"CD9"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"PCTP"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"PCTP"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"HLA-DQA1"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"HLA-DQA1"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"HLA-B"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"HLA-B"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"CD4"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"CD4"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"CD83"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"CD83"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"IL4I1"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"IL4I1"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"IL1RN"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"IL1RN"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"CXCL2"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"CXCL2"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"HLA-DMA"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"HLA-DMA"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"CYP1B1"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"CYP1B1"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"PLAUR"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"PLAUR"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"NFKB2"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"NFKB2"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"MAP3K8"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"MAP3K8"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"IL23A"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"IL23A"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"CCL5"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"CCL5"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"RELB"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"RELB"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"BCL3"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"BCL3"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"ICAM1"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"ICAM1"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"CCL20"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"CCL20"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"PDE4B"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"PDE4B"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"STAT4"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"STAT4"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"CD80"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"CD80"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"CCL4"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"CCL4"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"TNFAIP6"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"TNFAIP6"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"SERPINB9"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"SERPINB9"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
""	"hipc_gene_cor_24336226"	"2014.02"	"hipc_gene_cor_2"	"peripheral blood mononuclear cell"	"IL1B"	"gene expression"	"negatively"	"anti-DT antibody-correlation profile"	"3"	"Days"	"neisseria meningitidis"	""	"Menactra"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"adults (18-45)"	"24336226"	"2014"	"Supplementary Fig 13"	""	"https://www.ncbi.nlm.nih.gov/pubmed/24336226"	"adults"	"18"	"45"	"years"	"14"	"28"	"IL1B"	"VO_0010727"	"VO_0000071"	"hipc_gene_cor_24336226_28.txt"	"hipc_gene_cor_complete_24336226_28.txt"
