""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"DDX58"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"DDX58"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CTSL"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"CTSL1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"JUP"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"JUP"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SCO2"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"SCO2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IL1RN"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"IL1RN"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"MAFB"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"MAFB"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"LGALS3BP"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"LGALS3BP"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"BST2"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"BST2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"FBXO6"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"FBXO6"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"NTNG2"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"NTNG2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CDKN1C"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"CDKN1C"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"STAT1"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"STAT1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"UBE2L6"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"UBE2L6"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CCR1"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"CCR1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TRIM5"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"TRIM5"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IFIT5"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"IFIT5"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"PARP10"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"PARP10"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IFITM1"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"IFITM1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"MOV10"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"MOV10"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CEACAM1"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"CEACAM1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"BLVRA"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"BLVRA"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TNFSF10"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"TNFSF10"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TOR1B"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"TOR1B"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"GPBAR1"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"GPBAR1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IFI16"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"IFI16"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"EPB41L3"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"EPB41L3"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"WARS"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"WARS"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TNFSF13B"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"TNFSF13B"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SAMD4A"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"SAMD4A"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TDRD7"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"TDRD7"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TYMP"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"ECGF1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"DHRS9"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"DHRS9"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ZC3HAV1"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"ZC3HAV1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SHFL"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"SHFL"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TENT5A"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"TENT5A"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"CSRNP1"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"CSRNP1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"MYOF"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"MYOF"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TAP1"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"TAP1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"DRAP1"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"DRAP1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"C1QA"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"C1QA"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TMEM140"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"TMEM140"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"MX2"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"MX2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SP110"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"SP110"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SCARB2"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"SCARB2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TMEM123"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"TMEM123"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IFI30"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"IFI30"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ABCA1"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"ABCA1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TRAFD1"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"TRAFD1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RIN2"	"gene expression"	"up"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"1"	"30"	"RIN2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_30.txt"	"hipc_gene_dir_complete_19047440_30.txt"
