""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"OLMALINC"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"OLMALINC"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"UPK2"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"UPK2"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"TRAV38-1"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"TRAV38-1"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"CTSG"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"CTSG"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"TMEM121"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"TMEM121"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGHG4"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGHG4"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGHG2"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGHG2"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGHG1"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGHG1"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGHG3"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGHG3"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGHJ2"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGHJ2"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGHV6-1"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGHV6-1"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGHV3-7"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGHV3-7"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGHV3-20"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGHV3-20"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGHV2-26"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGHV2-26"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGHV4-39"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGHV4-39"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGHV1-46"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGHV1-46"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGHV1-58"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGHV1-58"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGHV1-69"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGHV1-69"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"HERC2P3"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"HERC2P3"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"HBA1"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"HBA1"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"SLX1A"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"SLX1A"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"SULT1A3"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"SULT1A3"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"STX1B"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"STX1B"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"DNAI2"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"DNAI2"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"HSD11B1L"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"HSD11B1L"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"CPXM1"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"CPXM1"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGLV1-51"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGLV1-51"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGLV1-44"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGLV1-44"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGLV1-36"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGLV1-36"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGLV3-21"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGLV3-21"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGLV3-19"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGLV3-19"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGLV2-18"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGLV2-18"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGLV2-14"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGLV2-14"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGLV3-1"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGLV3-1"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGLL5"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGLL5"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGLC1"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGLC1"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGLC2"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGLC2"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
""	"hipc_gene_dir_25706537"	"2015.02"	"hipc_gene_dir_38"	"peripheral blood mononuclear cell"	"IGLJ3"	"gene expression"	"up"	"none"	"7"	"Days"	"2011"	"Inactivated influenza vaccine"	"VO_0004810"	""	"7d-0d"	"time of vaccination (first dose)"	"adults"	"25706537"	"2015"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=25706537"	"adults"	""	""	""	"3"	"278"	"IGLJ3"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Perth/16/2009(H3N2))"	"influenza B virus (B/Brisbane/60/2008)"	"hipc_gene_dir_25706537_278.txt"	"hipc_gene_dir_complete_25706537_278.txt"
